Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-08-10T00:00:00.000,JEEP,LL,,BLK,Q138039,IL,400 E. Lower Wacker,(312) 744-7550,0209596
2019-08-10T00:00:00.000,JEEP,LL,,BLK,DKJ9008,MI,10300 S. Doty,(773) 568-8495,2883226
2019-08-10T00:00:00.000,KIA,4D,,BLK,G301915,IL,701 N. Sacramento,(773) 265-7605,6965930
2019-08-10T00:00:00.000,KIA,4D,,BLK,Q929081,IL,10300 S. Doty,(773) 568-8495,2883184
2019-08-10T00:00:00.000,KIA,LL,,SIL,DL5185G,IL,10300 S. Doty,(773) 568-8495,2883284
2019-08-10T00:00:00.000,LEXS,4D,,BLU,AH38488,IL,10300 S. Doty,(773) 568-8495,2883281
2019-08-10T00:00:00.000,LEXS,4D,,RED,BA12056,IL,701 N. Sacramento,(773) 265-7605,6965894
2019-08-10T00:00:00.000,LEXS,4D,,MAR,Q531113,IL,701 N. Sacramento,(773) 265-7605,6965919
2019-08-10T00:00:00.000,LEXS,4D,,GLD,H875558,IL,400 E. Lower Wacker,(312) 744-7550,0209632
2019-08-10T00:00:00.000,LEXS,4D,,SIL,S942579,IL,701 N. Sacramento,(773) 265-7605,6965929
2019-08-10T00:00:00.000,LEXS,LL,,BLK,BG85617,IL,400 E. Lower Wacker,(312) 744-7550,0209633
2019-08-10T00:00:00.000,LINC,4D,,BLK,Z902840,IL,701 N. Sacramento,(773) 265-7605,6965856
2019-08-10T00:00:00.000,LINC,4D,,BLK,BF59956,IL,400 E. Lower Wacker,(312) 744-7550,0209588
2019-08-10T00:00:00.000,LINC,4D,,BLK,AC39930,IL,701 N. Sacramento,(773) 265-7605,6965898
2019-08-10T00:00:00.000,LINC,LL,,BRZ,AQ18969,IL,701 N. Sacramento,(773) 265-7605,6965875
2019-08-10T00:00:00.000,MAZD,4D,,GRY,AT91386,IL,10300 S. Doty,(773) 568-8495,2883223
2019-08-10T00:00:00.000,MERC,4D,,GRN,Q624639,IL,10300 S. Doty,(773) 568-8495,2883153
2019-08-10T00:00:00.000,MERZ,4D,,BLK,Z734811,IL,701 N. Sacramento,(773) 265-7605,6965932
2019-08-10T00:00:00.000,MERZ,4D,,GRY,BC97959,IL,10300 S. Doty,(773) 568-8495,2883276
2019-08-10T00:00:00.000,MERZ,LL,,BLK,AY47249,IL,10300 S. Doty,(773) 568-8495,2883121
2019-08-10T00:00:00.000,NISS,4D,,BLK,BG49522,IL,400 E. Lower Wacker,(312) 744-7550,0209578
2019-08-10T00:00:00.000,NISS,4D,,BLU,K297647,IN,400 E. Lower Wacker,(312) 744-7550,0209589
2019-08-10T00:00:00.000,NISS,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2883206
2019-08-10T00:00:00.000,NISS,4D,,GRY,Z294474,IL,10300 S. Doty,(773) 568-8495,2883280
2019-08-10T00:00:00.000,NISS,4D,,RED,YFW469,IN,400 E. Lower Wacker,(312) 744-7550,0209605
2019-08-10T00:00:00.000,NISS,4D,,SIL,BB78618,IL,701 N. Sacramento,(773) 265-7605,6965908
2019-08-10T00:00:00.000,NISS,4D,,BLK,6M42S8,TN,10300 S. Doty,(773) 568-8495,2883091
2019-08-10T00:00:00.000,NISS,4D,,TAN,AZ84998,IL,701 N. Sacramento,(773) 265-7605,6965907
2019-08-10T00:00:00.000,NISS,4D,,GRY,567ZZU,WI,701 N. Sacramento,(773) 265-7605,6965871
2019-08-10T00:00:00.000,NISS,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2883089
2019-08-10T00:00:00.000,NISS,4D,,RED,BL35281,IL,400 E. Lower Wacker,(312) 744-7550,0209592
2019-08-10T00:00:00.000,NISS,4D,,BLK,848YGG,IN,10300 S. Doty,(773) 568-8495,2883215
2019-08-10T00:00:00.000,NISS,4D,,GRY,E312493,IL,400 E. Lower Wacker,(312) 744-7550,0209636
2019-08-10T00:00:00.000,NISS,4D,,WHI,AF93912,IL,701 N. Sacramento,(773) 265-7605,6965885
2019-08-10T00:00:00.000,NISS,4D,,SIL,AX35379,IL,701 N. Sacramento,(773) 265-7605,6965895
2019-08-10T00:00:00.000,NISS,LL,,WHI,BG49122,IL,10300 S. Doty,(773) 568-8495,2883124
2019-08-10T00:00:00.000,NISS,SW,,BLK,AF55484,IL,701 N. Sacramento,(773) 265-7605,6965909
2019-08-10T00:00:00.000,OTTE,MC,,YEL,,IL,701 N. Sacramento,(773) 265-7605,6965872
2019-08-10T00:00:00.000,OTTE,MC,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6965873
2019-08-10T00:00:00.000,PONT,4D,,MAR,BA36555,IL,10300 S. Doty,(773) 568-8495,2883107
2019-08-10T00:00:00.000,PONT,4D,,GRN,L804328,IL,701 N. Sacramento,(773) 265-7605,6965911
2019-08-10T00:00:00.000,PONT,4D,,GRY,A134293,IL,400 E. Lower Wacker,(312) 744-7550,0209629
2019-08-10T00:00:00.000,PONT,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,6965924
2019-08-10T00:00:00.000,SATR,4D,,TAN,ZZ65507,IL,701 N. Sacramento,(773) 265-7605,6965880
2019-08-10T00:00:00.000,SATR,4D,,SIL,Z850429,IL,701 N. Sacramento,(773) 265-7605,6965881
2019-08-10T00:00:00.000,SCIO,4D,,BLK,DDD2881,MI,400 E. Lower Wacker,(312) 744-7550,0209618
2019-08-10T00:00:00.000,SUBA,LL,,,Z657893,IL,400 E. Lower Wacker,(312) 744-7550,0209628
2019-08-10T00:00:00.000,TOYT,2D,,DBL,AX21733,IL,701 N. Sacramento,(773) 265-7605,6965926
2019-08-10T00:00:00.000,TOYT,2D,,WHI,BN49671,IL,701 N. Sacramento,(773) 265-7605,6965910
2019-08-10T00:00:00.000,TOYT,4D,,GRY,E761716,IL,400 E. Lower Wacker,(312) 744-7550,0209630
2019-08-10T00:00:00.000,TOYT,4D,,BLK,R225613,IL,701 N. Sacramento,(773) 265-7605,6965888
2019-08-10T00:00:00.000,TOYT,4D,,GRN,AS70324,IL,10300 S. Doty,(773) 568-8495,2883191
2019-08-10T00:00:00.000,TOYT,4D,,BLK,AS95588,IL,701 N. Sacramento,(773) 265-7605,6965905
2019-08-10T00:00:00.000,TOYT,4D,,RED,N908607,IL,10300 S. Doty,(773) 568-8495,2883242
2019-08-10T00:00:00.000,TOYT,4D,,TAN,N697938,IL,701 N. Sacramento,(773) 265-7605,6965893
2019-08-10T00:00:00.000,TOYT,4D,,BLK,Z615348,IL,701 N. Sacramento,(773) 265-7605,6965928
2019-08-10T00:00:00.000,TOYT,4D,,SIL,00226373,IL,10300 S. Doty,(773) 568-8495,2883229
2019-08-10T00:00:00.000,TOYT,LL,,BLK,Z520970,IL,400 E. Lower Wacker,(312) 744-7550,0209625
2019-08-10T00:00:00.000,TOYT,LL,,BLK,S831747,IL,400 E. Lower Wacker,(312) 744-7550,0209641
2019-08-10T00:00:00.000,TOYT,LL,,BLK,HL6N7A,MT,10300 S. Doty,(773) 568-8495,2883144
2019-08-10T00:00:00.000,TOYT,VN,,GLD,Z558984,IL,701 N. Sacramento,(773) 265-7605,6965891
2019-08-10T00:00:00.000,VOLK,4D,,RED,Q824390,IL,701 N. Sacramento,(773) 265-7605,6965869
2019-08-10T00:00:00.000,VOLK,4D,,BLK,AW14907,IL,701 N. Sacramento,(773) 265-7605,6965843
2019-08-10T00:00:00.000,VOLV,SW,,GRY,BB21376,IL,10300 S. Doty,(773) 568-8495,2883087
2019-08-09T00:00:00.000,ACUR,4D,,BLK,AP23998,IL,10300 S. Doty,(773) 568-8495,2883070
2019-08-09T00:00:00.000,ACUR,4D,,BLK,232534,IL,701 N. Sacramento,(773) 265-7605,6965811
2019-08-09T00:00:00.000,ACUR,4D,,WHI,AT35072,IL,701 N. Sacramento,(773) 265-7605,6965757
2019-08-09T00:00:00.000,BMW,4T,,SIL,977XPM,MN,701 N. Sacramento,(773) 265-1846,1539069
2019-08-09T00:00:00.000,BUIC,4D,,BGE,Q132262,IL,701 N. Sacramento,(773) 265-7605,6965765
2019-08-09T00:00:00.000,BUIC,4D,,WHI,K530330,IL,10300 S. Doty,(773) 568-8495,2883035
2019-08-09T00:00:00.000,BUIC,4D,,TAN,,,701 N. Sacramento,(773) 265-7605,6965775
2019-08-09T00:00:00.000,BUIC,VN,,BLU,AX88156,IL,701 N. Sacramento,(773) 265-7605,6965810
2019-08-09T00:00:00.000,CADI,4D,,WHI,BE89175,IL,10300 S. Doty,(773) 568-8495,2883085
2019-08-09T00:00:00.000,CHEV,4D,,BLK,ZX37503,IL,701 N. Sacramento,(773) 265-7605,6965791
2019-08-09T00:00:00.000,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6965814
2019-08-09T00:00:00.000,CHEV,4D,,WHI,KRC6706,PA,701 N. Sacramento,(773) 265-1846,1539065
2019-08-09T00:00:00.000,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2883053
2019-08-09T00:00:00.000,CHEV,4D,,BLK,AK70997,IL,10300 S. Doty,(773) 568-8495,2883057
2019-08-09T00:00:00.000,CHEV,4D,,WHI,HRH423,IA,10300 S. Doty,(773) 568-8495,2883039
2019-08-09T00:00:00.000,CHEV,4D,,BGE,S360934,IL,10300 S. Doty,(773) 785-9752,1719436
2019-08-09T00:00:00.000,CHEV,4D,,RED,821U766,IL,10300 S. Doty,(773) 568-8495,2883083
2019-08-09T00:00:00.000,CHEV,4D,,GRY,ZZ44458,IL,10300 S. Doty,(773) 568-8495,2883073
2019-08-09T00:00:00.000,CHEV,4D,,WHI,ZU28727,IL,10300 S. Doty,(773) 568-8495,2883043
2019-08-09T00:00:00.000,CHEV,4D,,BLK,AH42204,IL,701 N. Sacramento,(773) 265-7605,6965825
2019-08-09T00:00:00.000,CHEV,4D,,DBL,BH81026,IL,701 N. Sacramento,(773) 265-7605,6965852
2019-08-09T00:00:00.000,CHEV,4D,,BLU,K394944,IN,10300 S. Doty,(773) 568-8495,2883068
2019-08-09T00:00:00.000,CHEV,4D,,BLU,9250987,IL,10300 S. Doty,(773) 568-8495,2883064
2019-08-09T00:00:00.000,CHEV,4T,,TAN,BG51611,IL,701 N. Sacramento,(773) 265-7605,6965834
2019-08-09T00:00:00.000,CHEV,4T,,WHI,Z784293,IL,10300 S. Doty,(773) 785-9752,1719442
2019-08-09T00:00:00.000,CHEV,LL,,GRN,BE80998,IL,701 N. Sacramento,(773) 265-7605,6965819
2019-08-09T00:00:00.000,CHEV,LL,,WHI,AW37578,IL,701 N. Sacramento,(773) 265-7605,6965786
2019-08-09T00:00:00.000,CHEV,VN,,WHI,ZV88706,IL,10300 S. Doty,(773) 568-8495,2883051
2019-08-09T00:00:00.000,CHRY,4D,,SIL,ABBY1CC,IL,10300 S. Doty,(773) 568-8495,2883046
2019-08-09T00:00:00.000,CHRY,4D,,WHI,694U054,IL,10300 S. Doty,(773) 568-8495,2883279
2019-08-09T00:00:00.000,CHRY,LL,TK,WHI,BN71211,IL,10300 S. Doty,(773) 568-8495,2883067
2019-08-09T00:00:00.000,DODG,4D,,RED,21T763,IL,701 N. Sacramento,(773) 265-7605,6965803
2019-08-09T00:00:00.000,DODG,4D,,GRY,BA63998,IL,701 N. Sacramento,(773) 265-7605,6965789
2019-08-09T00:00:00.000,DODG,4D,,WHI,BB15102,IL,10300 S. Doty,(773) 568-8495,2883041
2019-08-09T00:00:00.000,DODG,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2883059
2019-08-09T00:00:00.000,DODG,LL,,SIL,AW64634,IL,701 N. Sacramento,(773) 265-7605,6965792
2019-08-09T00:00:00.000,DODG,VN,,BLU,AG46079,IL,701 N. Sacramento,(773) 265-7605,6965796
2019-08-09T00:00:00.000,FORD,4D,,TAN,8083819,IL,400 E. Lower Wacker,(312) 744-7550,0209537
2019-08-09T00:00:00.000,FORD,4D,,SIL,FP96312,IL,701 N. Sacramento,(773) 265-7605,6965770
2019-08-09T00:00:00.000,FORD,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2883033
2019-08-09T00:00:00.000,FORD,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2883069
2019-08-09T00:00:00.000,FORD,4D,,BLK,V948811,IL,701 N. Sacramento,(773) 265-7605,6965756
2019-08-09T00:00:00.000,FORD,PK,,BLK,234911B,IL,701 N. Sacramento,(773) 265-1846,1539066
2019-08-09T00:00:00.000,FORD,VN,TK,WHI,2067650B,IL,701 N. Sacramento,(773) 265-7605,6965826
2019-08-09T00:00:00.000,GMC,LL,,WHI,N569305,IL,701 N. Sacramento,(773) 265-7605,6965793
2019-08-09T00:00:00.000,GMC,VN,,BLK,2468649B,IL,10300 S. Doty,(773) 785-9752,1719438
2019-08-09T00:00:00.000,HOND,2D,,WHI,S142258,IL,701 N. Sacramento,(773) 265-7605,6965809
2019-08-09T00:00:00.000,HOND,4D,,BLK,AT55221,IL,10300 S. Doty,(773) 568-8495,2883086
2019-08-09T00:00:00.000,HOND,4D,,GRY,AW22085,IL,10300 S. Doty,(773) 568-8495,2883048
2019-08-09T00:00:00.000,HOND,4D,,GRY,BE97388,IL,701 N. Sacramento,(773) 265-7605,6965768
2019-08-09T00:00:00.000,HOND,4D,,GRY,BB84621,IL,701 N. Sacramento,(773) 265-7605,6965787
2019-08-09T00:00:00.000,HOND,4D,,RED,E803225,IL,10300 S. Doty,(773) 568-8495,2883062
2019-08-09T00:00:00.000,HOND,4D,,SIL,Q 454324,IL,400 E. Lower Wacker,(312) 744-7550,0209504
2019-08-09T00:00:00.000,HOND,LL,,BLK,AT86750,IL,10300 S. Doty,(773) 568-8495,2883065
2019-08-09T00:00:00.000,HOND,LL,,SIL,Q830146,IL,701 N. Sacramento,(773) 265-7605,6965782
2019-08-09T00:00:00.000,HOND,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2883063
2019-08-09T00:00:00.000,HOND,MC,,RED,EU7528,IL,701 N. Sacramento,(773) 265-7605,6965820
2019-08-09T00:00:00.000,HOND,VN,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6965813
2019-08-09T00:00:00.000,HOND,VN,,RED,2258278,IL,10300 S. Doty,(773) 568-8495,2883032
2019-08-09T00:00:00.000,HYUN,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1719437
2019-08-09T00:00:00.000,HYUN,4D,,GRY,AU94436,IL,400 E. Lower Wacker,(312) 744-7550,0209549
2019-08-09T00:00:00.000,HYUN,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2883072
2019-08-09T00:00:00.000,HYUN,4D,,SIL,243MI,IN,701 N. Sacramento,(773) 265-7605,6965785
2019-08-09T00:00:00.000,INFI,4D,,BLK,AC45120,IL,701 N. Sacramento,(773) 265-7605,6965769
2019-08-09T00:00:00.000,INFI,4D,,GRN,1461004,IN,701 N. Sacramento,(773) 265-7605,6965827
2019-08-09T00:00:00.000,JEEP,LL,,BLK,AR31611,IL,10300 S. Doty,(773) 568-8495,2883080
2019-08-09T00:00:00.000,JEEP,LL,,DBL,8APD723,CA,701 N. Sacramento,(773) 265-7605,6965836
2019-08-09T00:00:00.000,JEEP,LL,TK,DBL,BN71253,IL,10300 S. Doty,(773) 568-8495,2883098
2019-08-09T00:00:00.000,KIA,4D,,BLK,AG68074,IL,10300 S. Doty,(773) 568-8495,2883071
2019-08-09T00:00:00.000,KIA,4D,,GRY,AY82018,IL,701 N. Sacramento,(773) 265-7605,6965812
2019-08-09T00:00:00.000,LAND,LL,,BLK,V179022,IL,10300 S. Doty,(773) 785-9752,1539071
2019-08-09T00:00:00.000,LEXS,4D,,BLK,AP18161,IL,10300 S. Doty,(773) 568-8495,2883049
2019-08-09T00:00:00.000,LEXS,4D,,BLK,BE94691,IL,701 N. Sacramento,(773) 265-7605,6965838
2019-08-09T00:00:00.000,LEXS,LL,,GLD,F866600,IL,701 N. Sacramento,(773) 265-7605,6965818
2019-08-09T00:00:00.000,LINC,4D,,TAN,615U606,IL,10300 S. Doty,(773) 568-8495,2883074
2019-08-09T00:00:00.000,LINC,4D,,BLK,BA43584,IL,701 N. Sacramento,(773) 265-7605,6965763
2019-08-09T00:00:00.000,LINC,4D,,SIL,BK84073,IL,701 N. Sacramento,(773) 265-7605,6965759
2019-08-09T00:00:00.000,LINC,4D,,BLK,BB82937,IL,701 N. Sacramento,(773) 265-7605,6965751
2019-08-09T00:00:00.000,MASE,4D,,BLK,BG36450,IL,701 N. Sacramento,(773) 265-7605,6965837
2019-08-09T00:00:00.000,MAZD,4D,,GRY,Y757794,IL,701 N. Sacramento,(773) 265-7605,6965767
2019-08-09T00:00:00.000,MAZD,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2883055
2019-08-09T00:00:00.000,MERC,4D,,RED,956615,IL,10300 S. Doty,(773) 568-8495,2883060
2019-08-09T00:00:00.000,MERC,LL,,SIL,,IL,10300 S. Doty,(773) 785-9752,1719440
2019-08-09T00:00:00.000,MERC,LL,,LGR,AQ18663,IL,701 N. Sacramento,(773) 265-7605,6965823
2019-08-09T00:00:00.000,MERZ,2D,,RED,HVJOX,FL,701 N. Sacramento,(773) 265-7605,6965821
2019-08-09T00:00:00.000,MITS,4D,,MAR,BA33269,IL,701 N. Sacramento,(773) 265-7605,6965750
2019-08-09T00:00:00.000,MITS,4D,,RED,BJH818,IN,10300 S. Doty,(773) 568-8495,2883029
2019-08-09T00:00:00.000,NISS,4D,,SIL,BH90421,IL,10300 S. Doty,(773) 568-8495,2883056
2019-08-09T00:00:00.000,NISS,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2883038
2019-08-09T00:00:00.000,NISS,4D,,WHI,BB22286,IL,10300 S. Doty,(773) 568-8495,2883052
2019-08-09T00:00:00.000,NISS,4D,,BLK,AM53413,IL,10300 S. Doty,(773) 568-8495,2883079
2019-08-09T00:00:00.000,NISS,4D,,RED,N542888,IL,400 E. Lower Wacker,(312) 744-7550,0209528
2019-08-09T00:00:00.000,NISS,4D,,BLK,850TRK,IN,10300 S. Doty,(773) 568-8495,2883061
2019-08-09T00:00:00.000,NISS,4D,,BLK,KXF4612,PA,701 N. Sacramento,(773) 265-7605,6965781
2019-08-09T00:00:00.000,NISS,4D,,SIL,BD35328,IL,701 N. Sacramento,(773) 265-7605,6965762
2019-08-09T00:00:00.000,NISS,4D,,MAR,3BB4425,AL,701 N. Sacramento,(773) 265-1846,1539064
2019-08-09T00:00:00.000,NISS,4T,,GLD,AW29288,IL,10300 S. Doty,(773) 785-9752,1719441
2019-08-09T00:00:00.000,OLDS,4D,,GRN,141377AV,IL,701 N. Sacramento,(773) 265-7605,6965790
2019-08-09T00:00:00.000,PONT,4D,,WHI,BF27266,IL,10300 S. Doty,(773) 568-8495,2883034
2019-08-09T00:00:00.000,PONT,4D,,BLK,AV89818,IL,10300 S. Doty,(773) 568-8495,2883054
2019-08-09T00:00:00.000,PONT,VN,,GRN,B429973,IL,10300 S. Doty,(773) 568-8495,2883040
2019-08-09T00:00:00.000,PORC,4D,,BLU,BE16486,IL,10300 S. Doty,(773) 568-8495,2883082
2019-08-09T00:00:00.000,SATR,4D,,WHI,5822AN,IL,701 N. Sacramento,(773) 265-7605,6965794
2019-08-09T00:00:00.000,SATR,4D,,SIL,BM15342,IL,701 N. Sacramento,(773) 265-7605,6965758
2019-08-09T00:00:00.000,SUBA,LL,,GRN,BL97958,IL,701 N. Sacramento,(773) 265-7605,6965760
2019-08-09T00:00:00.000,SUZI,LL,,GRN,Z005156,IL,701 N. Sacramento,(773) 265-7605,6965830
2019-08-09T00:00:00.000,TOTA,4T,,BLU,Q893841,IL,701 N. Sacramento,(773) 265-1846,1539070
2019-08-09T00:00:00.000,TOYT,4D,,SIL,BF16189,IL,10300 S. Doty,(773) 568-8495,2883075
2019-08-09T00:00:00.000,TOYT,4D,,SIL,BA35555,IL,701 N. Sacramento,(773) 265-7605,6965800
2019-08-09T00:00:00.000,TOYT,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,292
2019-08-09T00:00:00.000,TOYT,4D,,RED,R824680,IL,701 N. Sacramento,(773) 265-7605,6965822
2019-08-09T00:00:00.000,TOYT,4D,,GLD,BH47178,IL,10300 S. Doty,(773) 568-8495,2883084
2019-08-09T00:00:00.000,TOYT,4T,,GRY,E697472,IL,701 N. Sacramento,(773) 265-1846,1539068
2019-08-09T00:00:00.000,TOYT,VN,,GRY,ZU17606,IL,10300 S. Doty,(773) 785-9752,1719439
2019-08-09T00:00:00.000,VOLK,4D,,BLU,BH12152,IL,701 N. Sacramento,(773) 265-7605,6965783
2019-08-09T00:00:00.000,VOLK,4D,,WHI,BA23572,IL,10300 S. Doty,(773) 568-8495,2883047
2019-08-09T00:00:00.000,VOLK,4D,,GLD,296575,IL,701 N. Sacramento,(773) 265-7605,6965816
2019-08-09T00:00:00.000,VOLK,4D,,WHI,BH84205,IL,10300 S. Doty,(773) 568-8495,2883077
2019-08-09T00:00:00.000,VOLK,LL,,BLU,BH39360,IL,701 N. Sacramento,(773) 265-7605,6965799
2019-08-09T00:00:00.000,VOLV,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2883094
2019-08-09T00:00:00.000,,VN,,BLK,49513TE,IL,701 N. Sacramento,(773) 265-1846,1539067
2019-08-08T00:00:00.000,ACUR,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6965720
2019-08-08T00:00:00.000,ACUR,4D,,WHI,BB13010,IL,10300 S. Doty,(773) 568-8495,2883002
2019-08-08T00:00:00.000,BUIC,4D,,TAN,BC34621,IL,10300 S. Doty,(773) 568-8495,2883014
2019-08-08T00:00:00.000,BUIC,4D,,RED,Z258642,IL,701 N. Sacramento,(773) 265-7605,6965713
2019-08-08T00:00:00.000,BUIC,4D,,SIL,AQ71741,IL,701 N. Sacramento,(773) 265-7605,6965695
2019-08-08T00:00:00.000,BUIC,4D,,RED,AS69191,IL,701 N. Sacramento,(773) 265-7605,6965666
2019-08-08T00:00:00.000,CADI,4D,,SIL,E381043,IL,10300 S. Doty,(773) 568-8495,2882995
2019-08-08T00:00:00.000,CHEV,2D,,SIL,BA39720,IL,10300 S. Doty,(773) 568-8495,2883007
2019-08-08T00:00:00.000,CHEV,2D,,SIL,00229576,IL,10300 S. Doty,(773) 568-8495,2883022
2019-08-08T00:00:00.000,CHEV,2D,,WHI,BH50055,IL,701 N. Sacramento,(773) 265-7605,6965684
2019-08-08T00:00:00.000,CHEV,2D,,BLK,Q706373,IL,10300 S. Doty,(773) 785-9752,1719435
2019-08-08T00:00:00.000,CHEV,4D,,RED,AM62181,IL,701 N. Sacramento,(773) 265-7605,6965685
2019-08-08T00:00:00.000,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6965687
2019-08-08T00:00:00.000,CHEV,4D,,BLK,BL71699,IL,701 N. Sacramento,(773) 265-7605,6965674
2019-08-08T00:00:00.000,CHEV,4D,,GLD,AP91516,IL,10300 S. Doty,(773) 568-8495,2882997
2019-08-08T00:00:00.000,CHEV,4D,,MAR,AN79707,IL,701 N. Sacramento,(773) 265-7605,6965694
2019-08-08T00:00:00.000,CHEV,4D,,BLU,502RJC,IN,10300 S. Doty,(773) 568-8495,2883003
2019-08-08T00:00:00.000,CHEV,4D,,TAN,617U565,IL,701 N. Sacramento,(773) 265-7605,6965778
2019-08-08T00:00:00.000,CHEV,LL,,DGR,AN72571,IL,701 N. Sacramento,(773) 265-7605,6965671
2019-08-08T00:00:00.000,CHEV,LL,TK,GRN,811U454,IL,10300 S. Doty,(773) 568-8495,2883023
2019-08-08T00:00:00.000,CHEV,LL,,GRY,939FBQ,CO,701 N. Sacramento,(773) 265-7605,6965702
2019-08-08T00:00:00.000,CHEV,LL,,DBL,116230B,IL,701 N. Sacramento,(773) 265-7605,6965743
2019-08-08T00:00:00.000,CHEV,PK,TK,BGE,2614442B,IL,10300 S. Doty,(773) 568-8495,2883013
2019-08-08T00:00:00.000,CHEV,VN,,MAR,,IL,701 N. Sacramento,(773) 265-1846,1539060
2019-08-08T00:00:00.000,CHEV,VN,,WHI,92785FF,IL,701 N. Sacramento,(773) 265-7605,6965724
2019-08-08T00:00:00.000,CHEV,VN,TK,RED,,IL,10300 S. Doty,(773) 568-8495,2883005
2019-08-08T00:00:00.000,CHEV,VN,,WHI,1568625,IL,701 N. Sacramento,(773) 265-7605,6965736
2019-08-08T00:00:00.000,CHRY,4D,,SIL,BA81143,IL,701 N. Sacramento,(773) 265-7605,6965728
2019-08-08T00:00:00.000,CHRY,4D,,DBL,915425,IL,10300 S. Doty,(773) 568-8495,2883019
2019-08-08T00:00:00.000,CHRY,4D,,BLK,BL42954,IL,701 N. Sacramento,(773) 265-7605,6965660
2019-08-08T00:00:00.000,CHRY,4D,,BLK,BG75214,IL,10300 S. Doty,(773) 568-8495,2883012
2019-08-08T00:00:00.000,CHRY,SW,,BLK,AFE5483,WI,701 N. Sacramento,(773) 265-1846,1539063
2019-08-08T00:00:00.000,CHRY,VN,,LGR,AX68586,IL,701 N. Sacramento,(773) 265-7605,6965710
2019-08-08T00:00:00.000,CHRY,VN,TK,DBL,,IL,10300 S. Doty,(773) 568-8495,2883009
2019-08-08T00:00:00.000,CHRY,VN,,RED,S155760,IL,701 N. Sacramento,(773) 265-7605,6965741
2019-08-08T00:00:00.000,CHRY,VN,,SIL,AT57272,IL,701 N. Sacramento,(773) 265-7605,6965661
2019-08-08T00:00:00.000,DODG,4D,,BLK,AA25336,IL,701 N. Sacramento,(773) 265-7605,6965698
2019-08-08T00:00:00.000,DODG,4D,,BLK,LNR5422,TX,10300 S. Doty,(773) 568-8495,2883010
2019-08-08T00:00:00.000,FORD,4D,,TAN,ZU11826,IL,701 N. Sacramento,(773) 265-7605,6965700
2019-08-08T00:00:00.000,FORD,4D,,SIL,AE19155,IL,701 N. Sacramento,(773) 265-7605,6965670
2019-08-08T00:00:00.000,FORD,LL,,WHI,AU39781,IL,10300 S. Doty,(773) 568-8495,2883004
2019-08-08T00:00:00.000,FORD,LL,,WHI,ZU46890,IL,10300 S. Doty,(773) 568-8495,2883016
2019-08-08T00:00:00.000,FORD,LL,,GLD,BC39549,IL,10300 S. Doty,(773) 568-8495,2883006
2019-08-08T00:00:00.000,FORD,LL,,BLK,580957,IL,701 N. Sacramento,(773) 265-7605,6965688
2019-08-08T00:00:00.000,FORD,LL,,RED,BB36768,IL,701 N. Sacramento,(773) 265-7605,6965699
2019-08-08T00:00:00.000,FORD,LL,,RED,BB36768,IL,701 N. Sacramento,(773) 265-7605,6965699
2019-08-08T00:00:00.000,FORD,LL,,BLK,AF97404,IL,701 N. Sacramento,(773) 265-7605,6965679
2019-08-08T00:00:00.000,FORD,LL,,GRY,BB89448,IL,701 N. Sacramento,(773) 265-7605,6965706
2019-08-08T00:00:00.000,FORD,PK,,RED,,IL,10300 S. Doty,(773) 568-8495,2883026
2019-08-08T00:00:00.000,HOND,4D,,LBL,BE93258,IL,701 N. Sacramento,(773) 265-7605,6965677
2019-08-08T00:00:00.000,HOND,4D,,GRY,DQD9170,MI,701 N. Sacramento,(773) 265-1846,1539059
2019-08-08T00:00:00.000,HOND,4D,,WHI,AVE150,IN,701 N. Sacramento,(773) 265-1846,1539062
2019-08-08T00:00:00.000,HOND,4D,,SIL,AU40153,IL,701 N. Sacramento,(773) 265-7605,6965691
2019-08-08T00:00:00.000,HOND,LL,,GRN,BF39144,IL,701 N. Sacramento,(773) 265-7605,6965744
2019-08-08T00:00:00.000,HOND,MD,,RED,EL905,IL,701 N. Sacramento,(773) 265-7605,6965731
2019-08-08T00:00:00.000,HOND,VN,,GRY,,IL,10300 S. Doty,(773) 568-8495,2882994
2019-08-08T00:00:00.000,HYUN,4D,,WHI,AU29039,IL,701 N. Sacramento,(773) 265-7605,6965689
